,popularity,runtime,vote_average,vote_count,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Canada,France,Germany,India,Italy,Japan,Russia,Spain,United Kingdom,United States of America,label
88,0.5933517804688248,0.0736842105263158,0.65,0.11556764106050306,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
89,0.49909774242302446,0.10175438596491228,0.61,0.09284257550742935,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
90,0.8002712062873164,0.14473684210526316,0.68,0.10974070117509954,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15
91,0.595693031950002,0.07719298245614035,0.39,0.008643294163348548,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
92,0.9482534332145616,0.11403508771929825,0.6200000000000001,0.05914343983684568,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
93,0.08204569349076327,0.11403508771929825,0.65,0.0020394289598912306,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
94,0.7543867188246275,0.0912280701754386,0.6000000000000001,0.023501990871127514,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
95,0.6240643405652168,0.07719298245614035,0.6000000000000001,0.14256579586287269,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
96,0.030406283425362585,0.07543859649122807,0.5599999999999999,0.0005826939885403516,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
97,0.04780132412009514,0.0912280701754386,0.68,0.4051665533650578,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
98,0.0761596957050012,0.08421052631578947,0.5700000000000001,0.0016509663008643293,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
99,0.09982207571843263,0.09210526315789473,0.47000000000000003,0.001456734971350879,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
100,0.47632942151968677,0.11403508771929825,0.63,0.04894629503738953,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
101,0.05242415628373875,0.07456140350877193,0.48,0.0009711566475672526,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
102,0.3344643039002689,0.09298245614035087,0.47000000000000003,0.032825094687773136,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
103,0.3720271218321763,0.09035087719298246,0.5700000000000001,0.013984655724968438,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
104,0.7847291193948999,0.08771929824561403,0.58,0.057298242206467905,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
105,0.39668174198416833,0.09824561403508772,0.5599999999999999,0.06263960376808779,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29
106,0.37389185936364944,0.11403508771929825,0.63,0.03952607555598718,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17
